dataset,perturbation,problem_head,target,perturbed_val,orig_val,orig_align_ok,cont_len,cont_n_nums,cont_empty,cont_trivial,cont_no_nums,cont_starts_digit,cont_has_target,cont_last_num_is_target,cont_has_perturbed,cont_has_original,had_suffix,answer,scorer_correct,correct,error_type,recovery_behavior,cont_head,cont_tail
awps,add1,Isabel uploaded 2 pictures from her phone and 4 from her cam,2.0,7.0,6.0,True,313,10,False,False,False,True,True,True,False,True,True,2.,True,True,calculation,states correct value,"6>>6 pictures in total. Now, she sorted these pictures into 3 different albums with the same amount of pictures in each ","f albums: 6 pictures ÷ 3 albums = <<6/3=2>>2 pictures per album. Therefore, there were 2 pictures in each of the albums."
awps,add1,"While playing at the arcade, Frank won 33 tickets playing 'w",7.0,43.0,42.0,True,266,7,False,False,False,True,True,True,True,True,True,7.,True,True,calculation,explicitly identifies error,"42>>43 tickets in total. Now, we know that each candy costs 6 tickets. To find out how many candies he can buy, we need "," of tickets by the cost of each candy: 43 ÷ 6 = 7.16. Since Frank can't buy a fraction of a candy, he can buy 7 candies."
awps,add1,Mike made 14 dollars mowing lawns and 26 dollars weed eating,8.0,9.0,8.0,True,51,3,False,False,False,True,True,True,False,True,True,8.,True,True,calculation,states correct value,"8>>8 weeks. |  | So, the money would last Mike 8 weeks.","8>>8 weeks. |  | So, the money would last Mike 8 weeks."
awps,add1,Gwen and her friends were recycling paper for their class. F,6.0,19.0,18.0,True,240,9,False,False,False,True,True,True,True,True,True,6.,True,True,calculation,explicitly identifies error,"18>>19 pounds. Now, we need to find out how many points they earned. Since they earn 1 point for every 3 pounds, we can ","divide the total pounds by 3: 19 / 3 = 6.33. However, they can only earn whole points, so they earned 6 points in total."
awps,add1,Maria was making baggies of cookies with 5 cookies in each b,7.0,8.0,7.0,True,76,3,False,False,False,False,True,False,False,True,True,7.,True,True,calculation,states correct value,>>7 baggies. Maria can make 7 baggies of cookies with 5 cookies in each bag.,>>7 baggies. Maria can make 7 baggies of cookies with 5 cookies in each bag.
awps,add1,Nancy's class is going on a field trip to the zoo. If each v,3.0,16.0,15.0,True,149,5,False,False,False,True,True,True,False,True,True,3.,True,True,calculation,states correct value,"15 people going on the field trip. Now, we need to figure out how many vans they need. Each van can hold 5 people, so th","trip. Now, we need to figure out how many vans they need. Each van can hold 5 people, so they will need 15 ÷ 5 = 3 vans."
awps,add1,For a birthday party George bought 10 regular sodas and 22 d,8.0,33.0,32.0,True,308,7,False,False,False,True,False,False,True,True,True,9.,False,False,calculation,,"32>>33 sodas. Now, we know that his fridge can hold 4 sodas on each shelf. To find out how many shelves he would fill up"," per shelf: 33 ÷ 4 = 8.25. Since we can't have a fraction of a shelf, George would need 9 shelves to hold all the sodas."
awps,add1,For Halloween Sarah received 66 pieces of candy from neighbo,9.0,82.0,81.0,True,274,10,False,False,False,True,True,True,False,True,True,9.,True,True,calculation,states correct value,"81>>81 pieces of candy. Now, we need to find out how many days the candy will last her if she eats 9 pieces a day. To do","ber of candies by the number of candies she eats per day: 81 / 9 = <<81/9=9>>9 days. So, the candy will last her 9 days."
awps,add1,Paul made 68 dollars mowing lawns and 13 dollars weed eating,9.0,82.0,81.0,True,280,10,False,False,False,True,True,True,False,True,True,9.,True,True,calculation,states correct value,"81>>81 dollars in total. Now, we need to find out how many weeks the money would last him if he spends 9 dollars a week.","unt of money he made by the amount he spends per week: 81 / 9 = <<81/9=9>>9 weeks. So, the money would last him 9 weeks."
awps,add1,"While playing at the arcade, Edward won 3 tickets playing 'w",2.0,3.0,2.0,True,43,3,False,False,False,True,True,True,False,True,True,2.,True,True,calculation,states correct value,"2>>2 candies. So, Edward can buy 2 candies.","2>>2 candies. So, Edward can buy 2 candies."
awps,add1,Megan's class is going on a field trip to the zoo. If each v,6.0,7.0,6.0,True,56,3,False,False,False,True,True,True,False,True,True,6.,True,True,calculation,states correct value,"6>>6 vans |  | So, they will need 6 vans for the field trip.","6>>6 vans |  | So, they will need 6 vans for the field trip."
awps,add1,Luke was organizing his baseball cards in a binder with 3 on,4.0,13.0,12.0,True,283,10,False,False,False,True,True,True,False,True,True,4.,True,True,calculation,states correct value,"12>>12 cards. Now, since he can put 3 cards on each page, we need to find out how many pages he would need. To do this, ","the number of cards per page: 12 cards / 3 cards per page = <<12/3=4>>4 pages. So, Luke would use 4 pages in his binder."
awps,add1,Olivia uploaded 5 pictures from her phone and 35 from her ca,5.0,41.0,40.0,True,438,10,False,False,False,True,True,True,True,True,True,5.,True,True,calculation,explicitly identifies error,"40>>41 pictures in total. Now, she sorted these pictures into 8 different albums with the same amount of pictures in eac","ce there cannot be a fraction of a picture, Olivia must have put 5 pictures in each album and had one picture left over."
awps,add1,A vase can hold 5 flowers. If you had 6 carnations and 19 ro,5.0,26.0,25.0,True,204,7,False,False,False,True,True,True,False,True,True,5.,True,True,calculation,states correct value,"25>>25 flowers. Now, since a vase can hold 5 flowers, we need to divide the total number of flowers by the number of flo","mber of flowers by the number of flowers a vase can hold: 25 ÷ 5 = 5. So, we would need 5 vases to hold all the flowers."
awps,add1,There school's baseball team had 12 new players and 44 retur,7.0,57.0,56.0,True,274,4,False,False,False,False,False,False,True,False,True,8.,False,False,calculation,,"players. Now, we need to divide the total number of players by the number of players in each group: 57 players ÷ 8 playe","can't have a fraction of a group, there would be 8 groups in total, with one group having fewer players than the others."
awps,add1,Frank had saved up 3 dollars. If he received another 37 doll,5.0,41.0,40.0,True,251,10,False,False,False,True,True,True,True,True,True,5.,True,True,calculation,explicitly identifies error,"40>>41 dollars. Now, we need to find out how many 8 dollar toys he can buy. To do this, we can divide the total amount o","has by the cost of each toy: 41 / 8 = <<41/8=5.125>>5.125. Since Frank can't buy a fraction of a toy, he can buy 5 toys."
awps,add1,A toy store had 6 giant stuffed bears in stock when they got,4.0,5.0,4.0,True,13,2,False,False,False,True,True,True,False,True,True,4.,True,True,calculation,states correct value,4>>4 shelves.,4>>4 shelves.
awps,add1,"Jerry was helping the cafeteria workers pick up lunch trays,",2.0,3.0,2.0,True,15,0,False,False,True,False,False,False,False,False,True,2.,True,True,calculation,complete hallucination,trips in total.,trips in total.
awps,add1,Sam had saved up 8 dollars. If he received another 7 dollars,5.0,6.0,5.0,True,59,4,False,False,False,True,True,False,False,True,True,5.,True,True,calculation,states correct value,"5>>5 toys. So, Sam can buy 5 toys that cost 3 dollars each.","5>>5 toys. So, Sam can buy 5 toys that cost 3 dollars each."
awps,add1,Bianca and her friends were recycling paper for their class.,9.0,2.0,1.0,True,136,9,False,False,False,False,True,True,False,False,True,9.,True,True,other,complete hallucination,"points for every 3 pounds, we can divide the total pounds by 3: 27 ÷ 3 = <<27/3=9>>9 points. So, Bianca and her friends "," 3 pounds, we can divide the total pounds by 3: 27 ÷ 3 = <<27/3=9>>9 points. So, Bianca and her friends earned 9 points."
awps,add1,There school's baseball team had 31 new players and 4 return,5.0,36.0,35.0,True,243,4,False,False,False,False,True,True,True,False,True,5 groups.,True,True,calculation,explicitly identifies error,"players. Now, we need to divide the total number of players by the number of players in each group: 36 players ÷ 7 playe","group = 5.14 groups. Since we can't have a fraction of a group, there would be 5 full groups and some players left over."
awps,add1,Oliver was organizing his baseball cards in a binder with 3 ,4.0,5.0,4.0,True,46,2,False,False,False,True,True,True,False,True,True,4.,True,True,calculation,states correct value,4>>4 pages to put all his cards in the binder.,4>>4 pages to put all his cards in the binder.
awps,add1,Paul made 3 dollars mowing lawns and 3 dollars weed eating. ,2.0,3.0,2.0,True,11,2,False,False,False,True,True,True,False,True,True,2 weeks.,True,True,calculation,states correct value,2>>2 weeks.,2>>2 weeks.
awps,add1,Robin was making baggies of cookies with 6 cookies in each b,8.0,9.0,8.0,True,49,1,False,False,False,False,False,False,True,False,True,9.,False,False,calculation,,"baggies |  | So, Robin can make 9 baggies of cookies.","baggies |  | So, Robin can make 9 baggies of cookies."
awps,add1,The schools debate team had 5 boys and 40 girls on it. If th,5.0,46.0,45.0,True,167,7,False,False,False,True,True,True,False,True,True,5.,True,True,calculation,states correct value,"45 students on the team. Now, we need to divide this number by the size of the groups, which is 9. So, 45 students divid"," this number by the size of the groups, which is 9. So, 45 students divided into groups of 9 gives us 45 / 9 = 5 groups."
awps,add1,There school's baseball team had 2 new players and 6 returni,2.0,9.0,8.0,True,72,2,False,False,False,False,True,False,False,False,True,2.,True,True,calculation,complete hallucination,"A: There would be 2 groups of 4 players each, with one player left over.","A: There would be 2 groups of 4 players each, with one player left over."
awps,add1,For homework Amy had 18 math problems and 6 spelling problem,6.0,25.0,24.0,True,337,6,False,False,False,True,True,True,False,True,True,6.,True,True,calculation,states correct value,"24 problems in total. Now, we know that she can finish 4 problems in an hour. To find out how long it will take her to f","can finish in an hour: 24 problems ÷ 4 problems/hour = 6 hours. So, it will take Amy 6 hours to finish all the problems."
awps,add1,Maria was making baggies of cookies with 3 cookies in each b,6.0,7.0,6.0,True,54,3,False,False,False,True,True,True,False,True,True,6.,True,True,calculation,states correct value,"6>>6 baggies. So, Maria can make 6 baggies of cookies.","6>>6 baggies. So, Maria can make 6 baggies of cookies."
awps,add1,A pet shelter had 3 puppies when another 3 were brought in. ,2.0,7.0,6.0,True,123,8,False,False,False,True,True,True,False,True,True,2.,True,True,calculation,states correct value,"6 puppies in total. If 3 puppies are adopted each day, it would take 6 / 3 = <<6/3=2>>2 days for all of them to be adopt","uppies in total. If 3 puppies are adopted each day, it would take 6 / 3 = <<6/3=2>>2 days for all of them to be adopted."
awps,add1,"While playing at the arcade, Luke won 2 tickets playing 'wha",5.0,16.0,15.0,True,293,8,False,False,False,True,True,True,True,True,True,5.,True,True,calculation,explicitly identifies error,"15>>16 tickets in total. Now, we know that each candy costs 3 tickets. To find out how many candies he can buy, we need ","each candy. So, 16 tickets ÷ 3 tickets per candy = 5 candies with 1 ticket left over. Therefore, Luke can buy 5 candies."
awps,add1,Paul had saved up 3 dollars. If he received another 7 dollar,2.0,3.0,2.0,True,43,3,False,False,False,True,True,True,False,True,True,2.,True,True,calculation,states correct value,2>>2 toys. Paul can buy 2 five-dollar toys.,2>>2 toys. Paul can buy 2 five-dollar toys.
awps,add1,"While playing at the arcade, Ned won 26 tickets playing 'wha",5.0,46.0,45.0,True,169,9,False,False,False,True,True,True,False,True,True,5.,True,True,calculation,states correct value,"45>>45 tickets in total. Now, we need to find out how many candies he can buy with these tickets. Each candy costs 9 tic"," how many candies he can buy with these tickets. Each candy costs 9 tickets, so he can buy 45 / 9 = <<45/9=5>>5 candies."
awps,add1,"Luke was helping the cafeteria workers pick up lunch trays, ",9.0,10.0,9.0,True,44,1,False,False,False,False,False,False,True,False,True,10.,False,False,calculation,,"trips. So, Luke will make 10 trips in total.","trips. So, Luke will make 10 trips in total."
awps,add1,A pet shelter had 2 puppies when another 34 were brought in.,9.0,37.0,36.0,True,347,10,False,False,False,True,True,True,False,True,True,9.,True,True,calculation,states correct value,"36>>36 puppies in the shelter. Now, we know that 4 puppies are adopted each day. To find out how many days it would take","each day: 36 puppies / 4 puppies per day = <<36/4=9>>9 days. So, it would take 9 days for all the puppies to be adopted."
